Shazam Library
Index,TagTime,Title,Artist,URL,TrackKey
74,2025-01-30,"Something Wicked This Way Comes","James Warburton & Diana Haunts",https://www.shazam.com/track/350725889/something-wicked-this-way-comes,350725889
75,2025-01-27,"Peace Song","Fat Dog",https://www.shazam.com/track/800102150/peace-song,800102150
76,2025-01-26,"Usurper","NXCRE & The Villains",https://www.shazam.com/track/665911667/usurper,665911667
77,2025-01-26,"Thank You (Not So Bad)","Dimitri Vegas & Like Mike, Tiësto & Dido",https://www.shazam.com/track/683595570/thank-you-not-so-bad,683595570
78,2025-01-26,"Perfect","Ed Sheeran",https://www.shazam.com/track/342514741/perfect,342514741
79,2025-01-26,"The Next Episode (feat. Snoop Dogg)","Dr. Dre",https://www.shazam.com/track/10525716/the-next-episode-feat-snoop-dogg,10525716
80,2025-01-26,"Montagem Nostalgia Depressivo","DJ EL FUNK TESTOSTERONA",https://www.shazam.com/track/689702294/montagem-nostalgia-depressivo,689702294
81,2025-01-26,"No Love Dubplate","Queen Omega & Little Lion Sound",https://www.shazam.com/track/673747863/no-love-dubplate,673747863
82,2025-01-26,"Cathartic","Hawitima",https://www.shazam.com/track/805755323/cathartic,805755323
83,2025-01-26,"The Last Goodbye (feat. Bettye LaVette)","ODESZA",https://www.shazam.com/track/600385729/the-last-goodbye-feat-bettye-lavette,600385729
84,2025-01-26,"El HaiK","Ollf & CamelVIP",https://www.shazam.com/track/803231645/el-haik,803231645
85,2025-01-26,"Messy","Lola Young",https://www.shazam.com/track/699212512/messy,699212512
86,2025-01-26,"Live Is Life","Opus",https://www.shazam.com/track/40024661/live-is-life-live,40024661
87,2025-01-25,"The Feels","Labrinth",https://www.shazam.com/track/661955214/the-feels,661955214
88,2025-01-22,"ჩუბინა","East Duo",https://www.shazam.com/track/675924137/%E1%83%A9%E1%83%A3%E1%83%91%E1%83%98%E1%83%9C%E1%83%90,675924137
89,2025-01-22,"ჩუბინა","East Duo",https://www.shazam.com/track/675924137/%E1%83%A9%E1%83%A3%E1%83%91%E1%83%98%E1%83%9C%E1%83%90,675924137
90,2025-01-19,"Daydream","Gunter Kallmann Choir",https://www.shazam.com/track/6013671/daydream,6013671
91,2025-01-19,"Runaway","Ramin Djawadi",https://www.shazam.com/track/406302962/runaway,406302962
92,2025-01-19,"Paint It, Black","The Rolling Stones",https://www.shazam.com/track/11255240/paint-it-black,11255240
93,2025-01-19,"Runaway","Bon Jovi",https://www.shazam.com/track/5168728/runaway,5168728
94,2025-01-19,"MONTAGEM CORAL (feat. Mc Cyclope)","DJ Holanda, Mc Gw & MC TH",https://www.shazam.com/track/675387106/montagem-coral-feat-mc-cyclope,675387106
95,2025-01-18,"Swan Lake : Scene from Suite Op. 20, No. 1","National Ballet Orchestra & Pietro Garda",https://www.shazam.com/track/46894337/swan-lake-scene-from-suite-op-20-no-1,46894337
96,2025-01-18,"Game Of Survival","Ruelle",https://www.shazam.com/track/331090987/game-of-survival,331090987
97,2025-01-18,"The Dwellers (Chris Tiebo Remix)","Rossel",https://www.shazam.com/track/709538382/the-dwellers-chris-tiebo-remix,709538382
98,2025-01-18,"Seven Nation Army (Remix Edit)","4Weekend",https://www.shazam.com/track/411931418/seven-nation-army-remix-edit,411931418
99,2025-01-18,"DERNIÈRE DANCE FUNK","ZODIVK, YXUNGXROTICA & MC KRAKEN",https://www.shazam.com/track/687133028/derni%C3%A8re-dance-funk,687133028
100,2025-01-11,"Chandelier","Sia",https://www.shazam.com/track/111472032/chandelier,111472032
101,2025-01-11,"Montagem Nostalgia Depressivo","DJ EL FUNK TESTOSTERONA",https://www.shazam.com/track/689702294/montagem-nostalgia-depressivo,689702294
102,2025-01-11,"Eye of the Tiger","Survivor",https://www.shazam.com/track/469527/eye-of-the-tiger,469527
103,2025-01-11,"Higher","Yaman Khadzi",https://www.shazam.com/track/676783912/higher,676783912
104,2025-01-11,"Dança Dança Brasilia (Slowed)","S4nri0",https://www.shazam.com/track/674802388/dan%C3%A7a-dan%C3%A7a-brasilia-slowed,674802388
105,2025-01-10,"Starin' Through My Rear View","2Pac",https://www.shazam.com/track/10551181/starin-through-my-rear-view,10551181
106,2025-01-10,"You . (Live)","Kai Gaulden-Cole",https://www.shazam.com/track/620914318/you-live,620914318
107,2025-01-10,"Sonne","Rammstein",https://www.shazam.com/track/218585/sonne,218585
108,2025-01-09,"Everybody (Backstreet's Back) [Radio Edit]","Backstreet Boys",https://www.shazam.com/track/40395571/everybody-backstreets-back-radio-edit,40395571
109,2025-01-08,"Let Her Go","Azimov",https://www.shazam.com/track/644081577/let-her-go,644081577
110,2025-01-08,"That Thing","Aazar",https://www.shazam.com/track/654311176/that-thing,654311176
111,2025-01-08,"Reason","Droplex & Corner",https://www.shazam.com/track/103477069/reason,103477069
112,2025-01-08,"Fight for Glory","Formantx",https://www.shazam.com/track/496088159/fight-for-glory,496088159
113,2025-01-08,"Just to Be in Love","Alex Rasov",https://www.shazam.com/track/528533533/just-to-be-in-love,528533533
114,2025-01-07,"Bloody Mary","Lady Gaga",https://www.shazam.com/track/53510886/bloody-mary,53510886
115,2025-01-07,"Live Is Life (Live)","Opus",https://www.shazam.com/track/53273134/live-is-life-live,53273134
116,2025-01-06,"Opr","Gesaffelstein",https://www.shazam.com/track/53695930/opr,53695930
117,2025-01-05,"Bawa Goyang Say","Crmx",https://www.shazam.com/track/582075894/bawa-goyang-say,582075894
118,2025-01-05,"Headlands","National Sweetheart",https://www.shazam.com/track/703461331/headlands,703461331
119,2025-01-05,"Still Don't Know My Name","Labrinth",https://www.shazam.com/track/471185151/still-dont-know-my-name,471185151
120,2025-01-05,"DERNIÈRE DANCE FUNK","ZODIVK, YXUNGXROTICA & MC KRAKEN",https://www.shazam.com/track/687133028/derni%C3%A8re-dance-funk,687133028
121,2025-01-05,"true story (a cappella)","Ariana Grande",https://www.shazam.com/track/688923239/true-story-a-cappella,688923239
122,2025-01-05,"Alibi","Sevdaliza, Pabllo Vittar & Yseult",https://www.shazam.com/track/702740687/alibi,702740687
123,2025-01-05,"Misirlou (Metal Version)","Leo",https://www.shazam.com/track/644302297/misirlou-metal-version,644302297
124,2025-01-04,"YMCA","Village People",https://www.shazam.com/track/5832392/ymca,5832392
125,2025-01-01,"California Dreamin","Enzo Piatto",https://www.shazam.com/track/551984729/california-dreamin,551984729
126,2025-01-01,"Big In Japan","Alphaville",https://www.shazam.com/track/326211/big-in-japan,326211
127,2024-12-28,"Sandstorm","Darude",https://www.shazam.com/track/87213338/sandstorm,87213338
128,2024-12-27,"Only Time","Enya",https://www.shazam.com/track/219648/only-time,219648
129,2024-12-26,"Aku Sayang x Sprinter (TikTok Version)","Nimbu Nites & Rohith Pai Kasturi",https://www.shazam.com/track/685056268/aku-sayang-x-sprinter-tiktok-version,685056268
130,2024-12-26,"The Sound of Silence (CYRIL Remix)","Disturbed",https://www.shazam.com/track/687742934/the-sound-of-silence-cyril-remix,687742934
131,2024-12-26,"Epic Background Music","Background Music for Videos",https://www.shazam.com/track/580198106/epic-background-music,580198106
132,2024-12-26,"Don’t Look Away","The Plot In You",https://www.shazam.com/track/692094620/dont-look-away,692094620
133,2024-12-26,"Happy Nation","Ace of Base",https://www.shazam.com/track/293534/happy-nation,293534
134,2024-12-26,"Who They Are","LUTHO",https://www.shazam.com/track/690264638/who-they-are,690264638
135,2024-12-26,"Slide da Treme Melódica v2 - Instrumental (+Ultra Slowed)","DJ FNK & Polaris",https://www.shazam.com/track/708910976/slide-da-treme-mel%C3%B3dica-v2-instrumental-ultra-slowed,708910976
136,2024-12-26,"Unstoppable","Sia",https://www.shazam.com/track/308021058/unstoppable,308021058
137,2024-12-26,"The Get Back!","4bel",https://www.shazam.com/track/580284186/the-get-back,580284186
138,2024-12-26,"APT.","ROSÉ & Bruno Mars",https://www.shazam.com/track/715898597/apt,715898597
139,2024-12-26,"Slide da Treme Melódica v2 - Instrumental (+Ultra Slowed)","DJ FNK & Polaris",https://www.shazam.com/track/708910976/slide-da-treme-mel%C3%B3dica-v2-instrumental-ultra-slowed,708910976
140,2024-12-26,"Sonne","Rammstein",https://www.shazam.com/track/218585/sonne,218585
141,2024-08-24,"Here I Am","Bryan Adams",https://www.shazam.com/track/10826527/here-i-am,10826527
142,2024-08-24,"Me voilà (Soundtrack Version (French))","Bryan Adams",https://www.shazam.com/track/457540861/me-voil%C3%A0-soundtrack-version-french,457540861
143,2024-08-15,"Belong Together","Mark Ambor",https://www.shazam.com/track/687745713/belong-together,687745713
144,2024-08-10,"too young to be old","Jax",https://www.shazam.com/track/703618796/too-young-to-be-old,703618796
145,2024-07-18,"Patience","Take That",https://www.shazam.com/track/54753946/patience,54753946
146,2024-07-15,"Carmina Burana, Introduction "Fortuna Imperatrix Mundi": O Fortuna","Rundfunkchor Berlin, Sir Simon Rattle & Berlin Philharmonic",https://www.shazam.com/track/46831789/carmina-burana-introduction-fortuna-imperatrix-mundi,46831789
147,2024-07-12,"Silver Heart","Pluto Press",https://www.shazam.com/track/63566541/silver-heart,63566541
148,2024-07-11,"Tel Aviv","ByAstral",https://www.shazam.com/track/697314609/tel-aviv,697314609
149,2024-07-10,"Thank You (Not So Bad)","Dimitri Vegas & Like Mike, Tiësto & Dido",https://www.shazam.com/track/683595570/thank-you-not-so-bad,683595570
150,2024-07-08,"Knowing Me, Knowing You","ABBA",https://www.shazam.com/track/10539822/knowing-me-knowing-you,10539822
151,2024-07-08,"Thank You (Not So Bad)","Dimitri Vegas & Like Mike, Tiësto & Dido",https://www.shazam.com/track/683595570/thank-you-not-so-bad,683595570
152,2024-06-25,"Strangers","Kenya Grace",https://www.shazam.com/track/675132421/strangers,675132421
153,2024-06-23,"My Iron Lung","Radiohead",https://www.shazam.com/track/266155/my-iron-lung,266155
154,2024-06-16,"House of Memories (Slowed Down Version)","Panic! At the Disco",https://www.shazam.com/track/637675367/house-of-memories-slowed-down-version,637675367
155,2024-06-16,"Cry to Me","Solomon Burke",https://www.shazam.com/track/61107472/cry-to-me,61107472
156,2024-06-16,"Fath Mo Mhulaid a Bhith Ann","Maggie MacInnes",https://www.shazam.com/track/676117092/fath-mo-mhulaid-a-bhith-ann,676117092
157,2024-06-15,"Always, Slowly","Esbie Fonte & Adam Xycore",https://www.shazam.com/track/700393156/always-slowly,700393156
158,2024-06-15,"Scopin","Kordhell",https://www.shazam.com/track/608290858/scopin,608290858
159,2024-06-13,"A Bar Song (Tipsy)","Shaboozey",https://www.shazam.com/track/695566674/a-bar-song-tipsy,695566674
160,2024-06-13,"Blood Will Prevail","John Lunn, Eivør & Danny Saul",https://www.shazam.com/track/622408720/blood-will-prevail,622408720
161,2024-06-09,"Radio","Lana Del Rey",https://www.shazam.com/track/56038424/radio,56038424
162,2024-06-09,"Queen's Gambit","andrea botez & biskuwi",https://www.shazam.com/track/699037553/queens-gambit,699037553
163,2024-06-09,"(Don't Fear) The Reaper","Blue Öyster Cult",https://www.shazam.com/track/84681619/dont-fear-the-reaper,84681619
164,2024-06-09,"Notion","The Rare Occasions",https://www.shazam.com/track/324979393/notion,324979393
165,2024-06-09,"Sunglasses at Night","Corey Hart",https://www.shazam.com/track/10258582/sunglasses-at-night,10258582
166,2024-06-09,"Hello","Dani Hageman",https://www.shazam.com/track/280434356/hello,280434356
167,2024-06-09,"Perfect","Ed Sheeran",https://www.shazam.com/track/342514741/perfect,342514741
168,2024-06-05,"Rapsodie hongroise No. 2 in C-Sharp Minor, S. 244/2","Philharmonia Orchestra & Herbert von Karajan",https://www.shazam.com/track/220492740/rapsodie-hongroise-no-2-in-c-sharp-minor-s-244-2,220492740
169,2024-06-03,"Somebody That I Used to Know","MysticHits",https://www.shazam.com/track/595358081/somebody-that-i-used-to-know,595358081
170,2024-06-02,"Royalty","Egzod, Maestro Chives & Neoni",https://www.shazam.com/track/563080515/royalty,563080515
171,2024-05-31,"Bindas Fun","DJ Suizo King",https://www.shazam.com/track/459682076/bindas-fun,459682076
172,2024-05-29,"Rain! Rain! Rain!","Steve Day",https://www.shazam.com/track/626574248/rain-rain-rain,626574248
173,2024-05-27,"Careless Whisper","George Michael",https://www.shazam.com/track/40087819/careless-whisper,40087819
174,2024-05-26,"Killers From The Northside (Sped Up)","Kordhell",https://www.shazam.com/track/620814184/killers-from-the-northside-sped-up,620814184
175,2024-05-26,"Song 2","Blur",https://www.shazam.com/track/84417436/song-2,84417436
176,2024-05-26,"The Get Back!","4bel",https://www.shazam.com/track/580284186/the-get-back,580284186
177,2024-05-26,"Elima","Ketho king",https://www.shazam.com/track/530121468/elima,530121468
178,2024-05-26,"Candy Shop (feat. Olivia)","50 Cent",https://www.shazam.com/track/215469548/candy-shop-feat-olivia,215469548
179,2024-05-25,"Smalltown Boy (feat. Jimmy Somerville)","Richie Blacker & Gus F",https://www.shazam.com/track/631830784/smalltown-boy-feat-jimmy-somerville,631830784
180,2024-05-25,"Your Soul","Jules Spinner",https://www.shazam.com/track/443009375/your-soul,443009375
181,2024-05-25,"Perfect","Ed Sheeran",https://www.shazam.com/track/342514741/perfect,342514741
182,2024-05-25,"SLAY!","Eternxlkz",https://www.shazam.com/track/694361444/slay,694361444
183,2024-05-25,"Eye of the Tiger","Survivor",https://www.shazam.com/track/469527/eye-of-the-tiger,469527
184,2024-05-25,"Motion","Double.S",https://www.shazam.com/track/598675842/motion,598675842
185,2024-05-25,"BRODYAGA FUNK (SPED UP)","Eternxlkz",https://www.shazam.com/track/683099332/brodyaga-funk-sped-up,683099332
186,2024-05-24,"One Shot","Juan Gargiulo",https://www.shazam.com/track/661272122/one-shot,661272122
187,2024-05-24,"Feel Me","Color Changing Click",https://www.shazam.com/track/121013723/feel-me,121013723
188,2024-05-18,"My Rifle, My Pony and Me","Dean Martin",https://www.shazam.com/track/40187632/my-rifle-my-pony-and-me,40187632
189,2024-05-14,"Now We Are Free","Serena Belle",https://www.shazam.com/track/697059727/now-we-are-free,697059727
190,2024-05-13,"Insomnia 2021 (Epic Mix)","Maceo Plex & Faithless",https://www.shazam.com/track/571957725/insomnia-2021-epic-mix,571957725
191,2024-05-13,"布谷鸟","安子与九妹",https://www.shazam.com/track/315678419/%E5%B8%83%E8%B0%B7%E9%B8%9F,315678419
192,2024-05-12,"Nothing Breaks Like a Heart (feat. Miley Cyrus)","Mark Ronson",https://www.shazam.com/track/451333839/nothing-breaks-like-a-heart-feat-miley-cyrus,451333839
193,2024-05-11,"Silver Heart","Pluto Press",https://www.shazam.com/track/63566541/silver-heart,63566541
194,2024-05-07,"Austin (Boots Stop Workin')","Dasha",https://www.shazam.com/track/681147578/austin-boots-stop-workin,681147578
195,2024-05-05,"Sleeping Beauty","Alice's Emotion",https://www.shazam.com/track/313731561/sleeping-beauty,313731561
196,2024-05-05,"Run Away","Real McCoy",https://www.shazam.com/track/10624626/run-away,10624626
197,2024-05-05,"No Roots","Alice Merton",https://www.shazam.com/track/336721512/no-roots,336721512
198,2024-05-04,"The Power of Love","Céline Dion",https://www.shazam.com/track/5187315/the-power-of-love,5187315
199,2024-05-04,"Gangsta's Paradise","Coolio",https://www.shazam.com/track/49439320/gangstas-paradise,49439320
200,2024-05-04,"Viva La Vida","Coldplay",https://www.shazam.com/track/46076121/viva-la-vida,46076121
201,2024-05-04,"Dream On","Aerosmith",https://www.shazam.com/track/11127316/dream-on,11127316
202,2024-05-04,"You've Created a Monster","Bohnes",https://www.shazam.com/track/589550047/youve-created-a-monster,589550047
203,2024-05-04,"Counting Stars","Simply Three",https://www.shazam.com/track/105190918/counting-stars,105190918
204,2024-05-04,"I Wanna Be Your Dog","The Stooges",https://www.shazam.com/track/5832663/i-wanna-be-your-dog,5832663
205,2024-05-03,"Chandelier","Sia",https://www.shazam.com/track/111472032/chandelier,111472032
206,2024-05-03,"Wing$","Macklemore & Ryan Lewis",https://www.shazam.com/track/53754395/wing%24,53754395
207,2024-05-03,"That's Not My Name","The Ting Tings",https://www.shazam.com/track/45069118/thats-not-my-name,45069118
208,2024-05-03,"Turandot: Nessun dorma!","Luciano Pavarotti, John Alldis Choir, Wandsworth School Boys Choir, London Philharmonic Orchestra & Zubin Mehta",https://www.shazam.com/track/11147816/turandot-nessun-dorma,11147816
209,2024-05-02,"Dernière danse","Indila",https://www.shazam.com/track/111169056/derni%C3%A8re-danse,111169056
210,2024-05-02,"Thanksgiving Car Jack!","Dolla50",https://www.shazam.com/track/449457218/thanksgiving-car-jack,449457218
211,2024-05-02,"Live Is Life","Opus",https://www.shazam.com/track/40024661/live-is-life-live,40024661
212,2024-05-02,"Chiquitita","ABBA",https://www.shazam.com/track/57048641/chiquitita,57048641
213,2024-05-02,"Jailhouse Rock","Elvis Presley",https://www.shazam.com/track/45194130/jailhouse-rock,45194130
214,2024-05-02,"Dance Monkey","Tones And I",https://www.shazam.com/track/466040067/dance-monkey,466040067
215,2024-05-02,"Dance of the Sugar Plum Fairy (Tchaikovsky) [Alternative Version]","Ian Post",https://www.shazam.com/track/526452028/dance-of-the-sugar-plum-fairy-tchaikovsky-alternative,526452028
216,2024-05-02,"Stayin' Alive","Bee Gees",https://www.shazam.com/track/61080093/stayin-alive,61080093
217,2024-05-02,"Heart Of Glass (Live from the iHeart Festival)","Miley Cyrus",https://www.shazam.com/track/538279463/heart-of-glass-live-from-the-iheart-festival,538279463
218,2024-05-02,"Dreams","The Cranberries",https://www.shazam.com/track/11156023/dreams,11156023
219,2024-05-02,"Praise Jah In the Moonlight","YG Marley",https://www.shazam.com/track/687291766/praise-jah-in-the-moonlight,687291766
220,2024-05-02,"Zombie","The Cranberries",https://www.shazam.com/track/11235455/zombie,11235455
221,2024-05-02,"Bette Davis Eyes","Kim Carnes",https://www.shazam.com/track/10924562/bette-davis-eyes,10924562
222,2024-05-01,"Heart Of Glass (Live from the iHeart Festival)","Miley Cyrus",https://www.shazam.com/track/538279463/heart-of-glass-live-from-the-iheart-festival,538279463
223,2024-05-01,"Stop","Spice Girls",https://www.shazam.com/track/10719008/stop,10719008
224,2024-05-01,"Can't Stop","Red Hot Chili Peppers",https://www.shazam.com/track/11069726/cant-stop,11069726
225,2024-04-29,"Sail","AWOLNATION",https://www.shazam.com/track/52756857/sail,52756857
226,2024-04-29,"Brown Eyed Girl","Studio 99",https://www.shazam.com/track/98503931/brown-eyed-girl,98503931
227,2024-04-28,"Blue Monday","Above & Beyond",https://www.shazam.com/track/504861648/blue-monday,504861648
228,2024-04-28,"Angel Eyes","ABBA",https://www.shazam.com/track/5239353/angel-eyes,5239353
229,2024-04-28,"The Nights","Avicii",https://www.shazam.com/track/221452681/the-nights,221452681
230,2024-04-28,"Beat It","Michael Jackson",https://www.shazam.com/track/5163937/beat-it,5163937
231,2024-04-28,"Layla","Derek & The Dominos",https://www.shazam.com/track/11192943/layla,11192943
232,2024-04-28,"In The End (Mellen Gi Remix)","Tommee Profitt, Fleurie & Mellen Gi",https://www.shazam.com/track/444129325/in-the-end-mellen-gi-remix,444129325
233,2024-04-28,"Someone You Loved","Conor Maynard",https://www.shazam.com/track/495092155/someone-you-loved,495092155
234,2024-04-27,"I Want To Believe (Workout Remix)","DJ Maxwell",https://www.shazam.com/track/153085206/i-want-to-believe-workout-remix,153085206
235,2024-04-26,"Ride X West Coast","Kurs0t",https://www.shazam.com/track/610758834/ride-x-west-coast,610758834
236,2024-04-23,"Used To Be Young","Miley Cyrus",https://www.shazam.com/track/675297602/used-to-be-young,675297602
237,2024-04-23,"The Marriage of Figaro, K. 492: Overture","CLASSICAL MUSIC LIBRARY",https://www.shazam.com/track/151796655/the-marriage-of-figaro-k-492-overture,151796655
238,2024-04-21,"Someday I'll Get It","Alek Olsen",https://www.shazam.com/track/681356206/someday-ill-get-it,681356206
239,2024-04-20,"NXSTY BLOOD (Slowed + Reverb)","Wels",https://www.shazam.com/track/671084934/nxsty-blood-slowed-reverb,671084934
240,2024-04-18,"Sandstorm","Darude",https://www.shazam.com/track/87213338/sandstorm,87213338
241,2024-04-09,"Red Dress","Adrián Berenguer",https://www.shazam.com/track/604255788/red-dress,604255788
242,2024-04-07,"Blue Monday","Above & Beyond",https://www.shazam.com/track/504861648/blue-monday,504861648
243,2024-03-31,"Nightcall","Kavinsky",https://www.shazam.com/track/52166505/nightcall,52166505
244,2024-03-30,"California Dreamin'","The Mamas & The Papas",https://www.shazam.com/track/59365382/california-dreamin,59365382
245,2024-03-18,"Slow Ride","Foghat",https://www.shazam.com/track/401793/slow-ride,401793
246,2024-03-17,"Hoist the Colours","The Wellermen, Ebucs, Eric Hollaway & Daniel Brevik",https://www.shazam.com/track/630882868/hoist-the-colours,630882868
247,2024-03-17,"Bittersweet Symphony","GAMPER & DADONI & Emily Roberts",https://www.shazam.com/track/461618580/bittersweet-symphony,461618580
248,2024-03-14,"Symphony 40: 1st Movement: Molto Allegro","London Philharmonic Orchestra & Sir Thomas Beecham",https://www.shazam.com/track/44532201/symphony-40-1st-movement-molto-allegro,44532201
249,2024-03-13,"Thank You","Dido",https://www.shazam.com/track/44328874/thank-you,44328874
250,2024-03-11,"Eyes Without A Face","Billy Idol",https://www.shazam.com/track/10917892/eyes-without-a-face,10917892
